student_id,name,course,course_type,year,gender,age,fee_total,fee_paid,fee_pending,fee_status
GTC1697,Student_1697,BA,UG,2,Female,18,8000,7115,885,Pending
GTC1698,Student_1698,BA,UG,3,Male,18,8000,2656,5344,Pending
GTC1699,Student_1699,BA,UG,2,Male,20,8000,8000,0,Paid
GTC1700,Student_1700,BA,UG,1,Female,19,8000,1661,6339,Pending
GTC1701,Student_1701,BA,UG,2,Male,20,8000,8000,0,Paid
GTC1702,Student_1702,BA,UG,3,Female,21,8000,6804,1196,Pending
GTC1703,Student_1703,BA,UG,3,Female,19,8000,8000,0,Paid
GTC1704,Student_1704,BA,UG,1,Female,18,8000,3301,4699,Pending
GTC1705,Student_1705,BA,UG,1,Male,22,8000,8000,0,Paid
GTC1706,Student_1706,BA,UG,3,Female,22,8000,5573,2427,Pending
GTC1707,Student_1707,BA,UG,1,Male,21,8000,8000,0,Paid
GTC1708,Student_1708,BA,UG,3,Female,18,8000,8000,0,Paid
GTC1709,Student_1709,BA,UG,1,Female,21,8000,8000,0,Paid
GTC1710,Student_1710,BA,UG,3,Male,20,8000,2820,5180,Pending
GTC1711,Student_1711,BA,UG,2,Female,18,8000,8000,0,Paid
GTC1712,Student_1712,BA,UG,3,Male,18,8000,8000,0,Paid
GTC1713,Student_1713,BA,UG,1,Male,18,8000,3895,4105,Pending
GTC1714,Student_1714,BA,UG,3,Male,19,8000,3119,4881,Pending
GTC1715,Student_1715,BA,UG,1,Female,20,8000,8000,0,Paid
GTC1716,Student_1716,BA,UG,3,Female,18,8000,8000,0,Paid
GTC1717,Student_1717,BA,UG,3,Male,22,8000,8000,0,Paid
GTC1718,Student_1718,BA,UG,3,Female,20,8000,4120,3880,Pending
GTC1719,Student_1719,BA,UG,1,Female,20,8000,8000,0,Paid
GTC1720,Student_1720,BA,UG,2,Male,19,8000,4973,3027,Pending
GTC1721,Student_1721,BA,UG,2,Male,18,8000,8000,0,Paid
GTC1722,Student_1722,BA,UG,2,Female,18,8000,8000,0,Paid
GTC1723,Student_1723,BA,UG,3,Male,18,8000,8000,0,Paid
GTC1724,Student_1724,BA,UG,2,Female,21,8000,8000,0,Paid
GTC1725,Student_1725,BA,UG,1,Male,19,8000,8000,0,Paid
GTC1726,Student_1726,BA,UG,1,Male,21,8000,8000,0,Paid
GTC1727,Student_1727,BA,UG,1,Female,21,8000,8000,0,Paid
GTC1728,Student_1728,BA,UG,3,Male,18,8000,8000,0,Paid
GTC1729,Student_1729,BA,UG,1,Female,22,8000,8000,0,Paid
GTC1730,Student_1730,BA,UG,3,Male,21,8000,4488,3512,Pending
GTC1731,Student_1731,BA,UG,1,Female,21,8000,4821,3179,Pending
GTC1732,Student_1732,BA,UG,2,Female,20,8000,6105,1895,Pending
GTC1733,Student_1733,BA,UG,2,Male,18,8000,8000,0,Paid
GTC1734,Student_1734,BA,UG,2,Male,21,8000,8000,0,Paid
GTC1735,Student_1735,BA,UG,2,Female,20,8000,8000,0,Paid
GTC1736,Student_1736,BA,UG,1,Male,18,8000,8000,0,Paid
GTC1737,Student_1737,BA,UG,3,Female,21,8000,8000,0,Paid
GTC1738,Student_1738,BA,UG,2,Female,22,8000,8000,0,Paid
GTC1739,Student_1739,BA,UG,2,Female,22,8000,2427,5573,Pending
GTC1740,Student_1740,BA,UG,2,Male,18,8000,8000,0,Paid
GTC1741,Student_1741,BA,UG,3,Female,19,8000,2053,5947,Pending
GTC1742,Student_1742,BA,UG,2,Male,19,8000,5113,2887,Pending
GTC1743,Student_1743,BA,UG,3,Male,21,8000,8000,0,Paid
GTC1744,Student_1744,BA,UG,1,Male,19,8000,8000,0,Paid
GTC1745,Student_1745,BA,UG,3,Male,18,8000,8000,0,Paid
GTC1746,Student_1746,BA,UG,3,Male,19,8000,8000,0,Paid
GTC1747,Student_1747,BA,UG,2,Female,18,8000,8000,0,Paid
GTC1748,Student_1748,BA,UG,1,Male,21,8000,8000,0,Paid
GTC1749,Student_1749,BA,UG,2,Female,19,8000,4222,3778,Pending
GTC1750,Student_1750,BA,UG,3,Male,18,8000,5287,2713,Pending
GTC1751,Student_1751,BA,UG,1,Female,22,8000,8000,0,Paid
GTC1752,Student_1752,BA,UG,2,Female,21,8000,3496,4504,Pending
GTC1753,Student_1753,BA,UG,2,Female,22,8000,8000,0,Paid
GTC1754,Student_1754,BA,UG,2,Female,18,8000,8000,0,Paid
GTC1755,Student_1755,BA,UG,1,Female,22,8000,8000,0,Paid
GTC1756,Student_1756,BA,UG,3,Male,18,8000,8000,0,Paid
GTC1757,Student_1757,BA,UG,3,Female,18,8000,8000,0,Paid
GTC1758,Student_1758,BA,UG,3,Male,20,8000,8000,0,Paid
GTC1759,Student_1759,BA,UG,3,Female,20,8000,8000,0,Paid
GTC1760,Student_1760,BA,UG,2,Male,20,8000,2213,5787,Pending
GTC1761,Student_1761,BA,UG,2,Male,22,8000,8000,0,Paid
GTC1762,Student_1762,BA,UG,3,Female,19,8000,8000,0,Paid
GTC1763,Student_1763,BA,UG,3,Male,21,8000,8000,0,Paid
GTC1764,Student_1764,BA,UG,2,Female,21,8000,8000,0,Paid
GTC1765,Student_1765,BA,UG,1,Female,20,8000,7017,983,Pending
GTC1766,Student_1766,BA,UG,1,Male,20,8000,8000,0,Paid
GTC1767,Student_1767,BA,UG,3,Female,18,8000,8000,0,Paid
GTC1768,Student_1768,BA,UG,2,Male,18,8000,8000,0,Paid
GTC1769,Student_1769,BA,UG,2,Female,18,8000,8000,0,Paid
GTC1770,Student_1770,BA,UG,2,Male,21,8000,1838,6162,Pending
GTC1771,Student_1771,BA,UG,3,Female,22,8000,2176,5824,Pending
GTC1772,Student_1772,BA,UG,1,Male,21,8000,5947,2053,Pending
GTC1773,Student_1773,BA,UG,2,Male,19,8000,8000,0,Paid
GTC1774,Student_1774,BA,UG,3,Male,20,8000,3949,4051,Pending
GTC1775,Student_1775,BA,UG,1,Female,21,8000,3933,4067,Pending
GTC1776,Student_1776,BA,UG,2,Male,19,8000,7031,969,Pending
GTC1777,Student_1777,BA,UG,1,Male,20,8000,8000,0,Paid
GTC1778,Student_1778,BA,UG,2,Male,21,8000,8000,0,Paid
GTC1779,Student_1779,BA,UG,1,Male,22,8000,2732,5268,Pending
GTC1780,Student_1780,BA,UG,1,Male,18,8000,6428,1572,Pending
GTC1781,Student_1781,BA,UG,3,Male,18,8000,7185,815,Pending
GTC1782,Student_1782,BA,UG,3,Female,21,8000,8000,0,Paid
GTC1783,Student_1783,BA,UG,1,Female,18,8000,8000,0,Paid
GTC1784,Student_1784,BA,UG,3,Female,19,8000,5856,2144,Pending
GTC1785,Student_1785,BA,UG,2,Female,20,8000,8000,0,Paid
GTC1786,Student_1786,BA,UG,1,Female,21,8000,6306,1694,Pending
GTC1787,Student_1787,BA,UG,3,Female,20,8000,2196,5804,Pending
GTC1788,Student_1788,BA,UG,3,Female,22,8000,8000,0,Paid
GTC1789,Student_1789,BA,UG,1,Male,21,8000,8000,0,Paid
GTC1790,Student_1790,BA,UG,1,Male,20,8000,5540,2460,Pending
GTC1791,Student_1791,BA,UG,3,Female,20,8000,8000,0,Paid
GTC1792,Student_1792,BA,UG,3,Female,18,8000,8000,0,Paid
GTC1793,Student_1793,BA,UG,1,Male,18,8000,2342,5658,Pending
GTC1794,Student_1794,BA,UG,1,Female,22,8000,8000,0,Paid
GTC1795,Student_1795,BA,UG,3,Male,21,8000,4466,3534,Pending
GTC1796,Student_1796,BA,UG,1,Female,20,8000,8000,0,Paid
GTC1797,Student_1797,BA,UG,3,Male,19,8000,8000,0,Paid
GTC1798,Student_1798,BA,UG,2,Male,19,8000,4658,3342,Pending
GTC1799,Student_1799,BA,UG,3,Male,20,8000,5247,2753,Pending
GTC1800,Student_1800,BA,UG,2,Male,22,8000,8000,0,Paid
GTC1801,Student_1801,BSc,UG,2,Female,20,12000,12000,0,Paid
GTC1802,Student_1802,BSc,UG,2,Female,22,12000,12000,0,Paid
GTC1803,Student_1803,BSc,UG,2,Male,20,12000,6191,5809,Pending
GTC1804,Student_1804,BSc,UG,1,Male,21,12000,3545,8455,Pending
GTC1805,Student_1805,BSc,UG,1,Female,20,12000,12000,0,Paid
GTC1806,Student_1806,BSc,UG,2,Female,18,12000,12000,0,Paid
GTC1807,Student_1807,BSc,UG,2,Female,21,12000,12000,0,Paid
GTC1808,Student_1808,BSc,UG,3,Male,19,12000,12000,0,Paid
GTC1809,Student_1809,BSc,UG,1,Male,19,12000,12000,0,Paid
GTC1810,Student_1810,BSc,UG,1,Male,19,12000,12000,0,Paid
GTC1811,Student_1811,BSc,UG,2,Male,21,12000,12000,0,Paid
GTC1812,Student_1812,BSc,UG,2,Male,19,12000,12000,0,Paid
GTC1813,Student_1813,BSc,UG,1,Female,18,12000,12000,0,Paid
GTC1814,Student_1814,BSc,UG,3,Female,19,12000,12000,0,Paid
GTC1815,Student_1815,BSc,UG,1,Male,20,12000,10704,1296,Pending
GTC1816,Student_1816,BSc,UG,1,Female,18,12000,12000,0,Paid
GTC1817,Student_1817,BSc,UG,3,Male,18,12000,12000,0,Paid
GTC1818,Student_1818,BSc,UG,2,Female,20,12000,7728,4272,Pending
GTC1819,Student_1819,BSc,UG,3,Male,18,12000,12000,0,Paid
GTC1820,Student_1820,BSc,UG,3,Male,18,12000,2737,9263,Pending
GTC1821,Student_1821,BSc,UG,1,Male,20,12000,12000,0,Paid
GTC1822,Student_1822,BSc,UG,1,Female,19,12000,12000,0,Paid
GTC1823,Student_1823,BSc,UG,1,Female,22,12000,12000,0,Paid
GTC1824,Student_1824,BSc,UG,2,Female,22,12000,12000,0,Paid
GTC1825,Student_1825,BSc,UG,3,Female,18,12000,7005,4995,Pending
GTC1826,Student_1826,BSc,UG,3,Female,19,12000,12000,0,Paid
GTC1827,Student_1827,BSc,UG,3,Male,19,12000,12000,0,Paid
GTC1828,Student_1828,BSc,UG,3,Male,22,12000,12000,0,Paid
GTC1829,Student_1829,BSc,UG,3,Male,19,12000,12000,0,Paid
GTC1830,Student_1830,BSc,UG,1,Male,20,12000,6967,5033,Pending
GTC1831,Student_1831,BSc,UG,1,Female,21,12000,12000,0,Paid
GTC1832,Student_1832,BSc,UG,3,Female,20,12000,12000,0,Paid
GTC1833,Student_1833,BSc,UG,2,Female,20,12000,5361,6639,Pending
GTC1834,Student_1834,BSc,UG,3,Male,22,12000,12000,0,Paid
GTC1835,Student_1835,BSc,UG,2,Female,19,12000,12000,0,Paid
GTC1836,Student_1836,BSc,UG,1,Female,20,12000,12000,0,Paid
GTC1837,Student_1837,BSc,UG,2,Female,20,12000,12000,0,Paid
GTC1838,Student_1838,BSc,UG,3,Male,18,12000,12000,0,Paid
GTC1839,Student_1839,BSc,UG,3,Female,21,12000,12000,0,Paid
GTC1840,Student_1840,BSc,UG,1,Male,19,12000,7800,4200,Pending
GTC1841,Student_1841,BSc,UG,2,Female,22,12000,12000,0,Paid
GTC1842,Student_1842,BSc,UG,2,Female,20,12000,12000,0,Paid
GTC1843,Student_1843,BSc,UG,3,Female,21,12000,12000,0,Paid
GTC1844,Student_1844,BSc,UG,3,Female,20,12000,12000,0,Paid
GTC1845,Student_1845,BSc,UG,1,Female,19,12000,5491,6509,Pending
GTC1846,Student_1846,BSc,UG,1,Male,20,12000,8430,3570,Pending
GTC1847,Student_1847,BSc,UG,2,Male,19,12000,7266,4734,Pending
GTC1848,Student_1848,BSc,UG,2,Male,22,12000,5787,6213,Pending
GTC1849,Student_1849,BSc,UG,2,Female,18,12000,12000,0,Paid
GTC1850,Student_1850,BSc,UG,1,Male,22,12000,12000,0,Paid
GTC1851,Student_1851,BSc,UG,2,Female,19,12000,12000,0,Paid
GTC1852,Student_1852,BSc,UG,3,Male,19,12000,12000,0,Paid
GTC1853,Student_1853,BSc,UG,1,Female,21,12000,12000,0,Paid
GTC1854,Student_1854,BSc,UG,3,Male,18,12000,12000,0,Paid
GTC1855,Student_1855,BSc,UG,3,Female,22,12000,9564,2436,Pending
GTC1856,Student_1856,BSc,UG,3,Male,20,12000,12000,0,Paid
GTC1857,Student_1857,BSc,UG,2,Male,18,12000,12000,0,Paid
GTC1858,Student_1858,BSc,UG,2,Male,22,12000,7434,4566,Pending
GTC1859,Student_1859,BSc,UG,3,Male,22,12000,12000,0,Paid
GTC1860,Student_1860,BSc,UG,3,Male,22,12000,12000,0,Paid
GTC1861,Student_1861,BSc,UG,1,Female,18,12000,12000,0,Paid
GTC1862,Student_1862,BSc,UG,3,Female,22,12000,12000,0,Paid
GTC1863,Student_1863,BSc,UG,2,Female,18,12000,12000,0,Paid
GTC1864,Student_1864,BSc,UG,2,Male,20,12000,3127,8873,Pending
GTC1865,Student_1865,BSc,UG,2,Male,21,12000,12000,0,Paid
GTC1866,Student_1866,BSc,UG,2,Female,21,12000,6343,5657,Pending
GTC1867,Student_1867,BSc,UG,3,Female,19,12000,12000,0,Paid
GTC1868,Student_1868,BSc,UG,3,Male,20,12000,6645,5355,Pending
GTC1869,Student_1869,BSc,UG,1,Female,20,12000,12000,0,Paid
GTC1870,Student_1870,BSc,UG,2,Female,18,12000,12000,0,Paid
GTC1871,Student_1871,BSc,UG,2,Female,20,12000,2693,9307,Pending
GTC1872,Student_1872,BSc,UG,2,Female,21,12000,12000,0,Paid
GTC1873,Student_1873,BSc,UG,1,Female,20,12000,12000,0,Paid
GTC1874,Student_1874,BSc,UG,2,Male,18,12000,3595,8405,Pending
GTC1875,Student_1875,BSc,UG,1,Female,22,12000,3062,8938,Pending
GTC1876,Student_1876,BSc,UG,1,Female,22,12000,7050,4950,Pending
GTC1877,Student_1877,BSc,UG,3,Male,18,12000,12000,0,Paid
GTC1878,Student_1878,BSc,UG,3,Male,19,12000,2732,9268,Pending
GTC1879,Student_1879,BSc,UG,3,Female,18,12000,12000,0,Paid
GTC1880,Student_1880,BSc,UG,2,Female,22,12000,12000,0,Paid
GTC1881,Student_1881,BSc,UG,3,Female,22,12000,6998,5002,Pending
GTC1882,Student_1882,BSc,UG,3,Male,21,12000,12000,0,Paid
GTC1883,Student_1883,BSc,UG,2,Female,18,12000,12000,0,Paid
GTC1884,Student_1884,BSc,UG,1,Male,22,12000,12000,0,Paid
GTC1885,Student_1885,BSc,UG,3,Female,21,12000,8202,3798,Pending
GTC1886,Student_1886,BSc,UG,2,Female,19,12000,12000,0,Paid
GTC1887,Student_1887,BSc,UG,3,Female,22,12000,3368,8632,Pending
GTC1888,Student_1888,BSc,UG,1,Male,20,12000,12000,0,Paid
GTC1889,Student_1889,BSc,UG,1,Male,18,12000,4262,7738,Pending
GTC1890,Student_1890,BSc,UG,3,Male,21,12000,12000,0,Paid
GTC1891,Student_1891,BSc,UG,2,Female,22,12000,2916,9084,Pending
GTC1892,Student_1892,BSc,UG,2,Female,21,12000,12000,0,Paid
GTC1893,Student_1893,BSc,UG,1,Male,18,12000,3874,8126,Pending
GTC1894,Student_1894,BSc,UG,1,Male,22,12000,12000,0,Paid
GTC1895,Student_1895,BSc,UG,2,Female,19,12000,9632,2368,Pending
GTC1896,Student_1896,BSc,UG,2,Female,19,12000,5731,6269,Pending
GTC1897,Student_1897,BSc,UG,3,Female,20,12000,12000,0,Paid
GTC1898,Student_1898,BSc,UG,1,Female,22,12000,12000,0,Paid
GTC1899,Student_1899,BSc,UG,2,Male,20,12000,12000,0,Paid
GTC1900,Student_1900,BSc,UG,1,Female,18,12000,12000,0,Paid
GTC1901,Student_1901,BSc,UG,1,Female,22,12000,12000,0,Paid
GTC1902,Student_1902,BSc,UG,3,Male,22,12000,12000,0,Paid
GTC1903,Student_1903,BSc,UG,3,Female,21,12000,12000,0,Paid
GTC1904,Student_1904,BSc,UG,3,Male,18,12000,7712,4288,Pending
GTC1905,Student_1905,BSc,UG,2,Male,22,12000,12000,0,Paid
GTC1906,Student_1906,BSc,UG,2,Male,18,12000,12000,0,Paid
GTC1907,Student_1907,BSc,UG,3,Male,21,12000,4538,7462,Pending
GTC1908,Student_1908,BSc,UG,1,Female,19,12000,12000,0,Paid
GTC1909,Student_1909,BSc,UG,1,Female,19,12000,12000,0,Paid
GTC1910,Student_1910,BSc,UG,2,Male,18,12000,10624,1376,Pending
GTC1911,Student_1911,BSc,UG,3,Female,18,12000,7612,4388,Pending
GTC1912,Student_1912,BSc,UG,1,Female,22,12000,12000,0,Paid
GTC1913,Student_1913,BSc,UG,1,Female,21,12000,12000,0,Paid
GTC1914,Student_1914,BSc,UG,3,Male,18,12000,12000,0,Paid
GTC1915,Student_1915,BSc,UG,3,Female,22,12000,5323,6677,Pending
GTC1916,Student_1916,BSc,UG,3,Male,20,12000,12000,0,Paid
GTC1917,Student_1917,BSc,UG,1,Female,22,12000,12000,0,Paid
GTC1918,Student_1918,BSc,UG,3,Female,18,12000,12000,0,Paid
GTC1919,Student_1919,BSc,UG,2,Female,18,12000,8111,3889,Pending
GTC1920,Student_1920,BSc,UG,3,Female,21,12000,12000,0,Paid
GTC1921,Student_1921,BSc,UG,2,Male,20,12000,12000,0,Paid
GTC1922,Student_1922,BSc,UG,2,Male,19,12000,12000,0,Paid
GTC1923,Student_1923,BSc,UG,3,Male,21,12000,12000,0,Paid
GTC1924,Student_1924,BSc,UG,3,Male,18,12000,12000,0,Paid
GTC1925,Student_1925,BSc,UG,3,Female,18,12000,12000,0,Paid
GTC1926,Student_1926,BSc,UG,2,Female,19,12000,8957,3043,Pending
GTC1927,Student_1927,BSc,UG,3,Female,21,12000,12000,0,Paid
GTC1928,Student_1928,BSc,UG,3,Male,20,12000,5041,6959,Pending
GTC1929,Student_1929,BSc,UG,3,Male,22,12000,12000,0,Paid
GTC1930,Student_1930,BSc,UG,2,Female,21,12000,12000,0,Paid
GTC1931,Student_1931,BSc,UG,2,Female,18,12000,12000,0,Paid
GTC1932,Student_1932,BSc,UG,1,Female,20,12000,12000,0,Paid
GTC1933,Student_1933,BSc,UG,3,Female,21,12000,12000,0,Paid
GTC1934,Student_1934,BSc,UG,2,Male,21,12000,4890,7110,Pending
GTC1935,Student_1935,BSc,UG,2,Male,18,12000,5800,6200,Pending
GTC1936,Student_1936,BSc,UG,3,Female,22,12000,12000,0,Paid
GTC1937,Student_1937,BSc,UG,1,Female,18,12000,12000,0,Paid
GTC1938,Student_1938,BSc,UG,1,Female,22,12000,12000,0,Paid
GTC1939,Student_1939,BSc,UG,2,Male,20,12000,12000,0,Paid
GTC1940,Student_1940,BSc,UG,1,Female,19,12000,3137,8863,Pending
GTC1941,Student_1941,BSc,UG,1,Male,18,12000,10160,1840,Pending
GTC1942,Student_1942,BSc,UG,3,Male,18,12000,12000,0,Paid
GTC1943,Student_1943,BSc,UG,3,Male,20,12000,3112,8888,Pending
GTC1944,Student_1944,BSc,UG,3,Male,18,12000,12000,0,Paid
GTC1945,Student_1945,BSc,UG,3,Female,20,12000,12000,0,Paid
GTC1946,Student_1946,BSc,UG,3,Male,20,12000,12000,0,Paid
GTC1947,Student_1947,BSc,UG,3,Female,18,12000,12000,0,Paid
GTC1948,Student_1948,BSc,UG,2,Male,19,12000,12000,0,Paid
GTC1949,Student_1949,BSc,UG,1,Male,18,12000,5105,6895,Pending
GTC1950,Student_1950,BSc,UG,3,Male,20,12000,12000,0,Paid
GTC1951,Student_1951,BSc,UG,2,Male,22,12000,12000,0,Paid
GTC1952,Student_1952,BSc,UG,3,Female,18,12000,12000,0,Paid
GTC1953,Student_1953,BSc,UG,2,Female,21,12000,4021,7979,Pending
GTC1954,Student_1954,BSc,UG,3,Female,19,12000,12000,0,Paid
GTC1955,Student_1955,BSc,UG,1,Female,21,12000,3846,8154,Pending
GTC1956,Student_1956,BSc,UG,3,Male,20,12000,12000,0,Paid
GTC1957,Student_1957,BSc,UG,3,Female,21,12000,12000,0,Paid
GTC1958,Student_1958,BSc,UG,3,Male,18,12000,12000,0,Paid
GTC1959,Student_1959,BSc,UG,3,Male,22,12000,12000,0,Paid
GTC1960,Student_1960,BSc,UG,1,Male,18,12000,12000,0,Paid
GTC1961,Student_1961,BSc,UG,3,Female,18,12000,12000,0,Paid
GTC1962,Student_1962,BSc,UG,2,Male,19,12000,12000,0,Paid
GTC1963,Student_1963,BSc,UG,2,Female,20,12000,6091,5909,Pending
GTC1964,Student_1964,BSc,UG,2,Male,22,12000,9906,2094,Pending
GTC1965,Student_1965,BSc,UG,1,Male,22,12000,12000,0,Paid
GTC1966,Student_1966,BSc,UG,2,Female,22,12000,12000,0,Paid
GTC1967,Student_1967,BSc,UG,1,Female,20,12000,10154,1846,Pending
GTC1968,Student_1968,BSc,UG,2,Male,21,12000,12000,0,Paid
GTC1969,Student_1969,BSc,UG,3,Female,22,12000,12000,0,Paid
GTC1970,Student_1970,BSc,UG,3,Female,22,12000,12000,0,Paid
GTC1971,Student_1971,BSc,UG,1,Female,21,12000,12000,0,Paid
GTC1972,Student_1972,BSc,UG,2,Female,21,12000,12000,0,Paid
GTC1973,Student_1973,BSc,UG,2,Male,21,12000,12000,0,Paid
GTC1974,Student_1974,BSc,UG,1,Female,18,12000,12000,0,Paid
GTC1975,Student_1975,BSc,UG,2,Male,22,12000,12000,0,Paid
GTC1976,Student_1976,BSc,UG,1,Male,22,12000,10447,1553,Pending
GTC1977,Student_1977,BSc,UG,1,Male,19,12000,12000,0,Paid
GTC1978,Student_1978,BSc,UG,3,Male,21,12000,12000,0,Paid
GTC1979,Student_1979,BSc,UG,3,Male,20,12000,12000,0,Paid
GTC1980,Student_1980,BSc,UG,3,Female,19,12000,3638,8362,Pending
GTC1981,Student_1981,BSc,UG,1,Male,18,12000,6999,5001,Pending
GTC1982,Student_1982,BSc,UG,2,Male,19,12000,12000,0,Paid
GTC1983,Student_1983,BSc,UG,2,Male,19,12000,12000,0,Paid
GTC1984,Student_1984,BSc,UG,1,Male,19,12000,12000,0,Paid
GTC1985,Student_1985,BSc,UG,1,Female,20,12000,2999,9001,Pending
GTC1986,Student_1986,BSc,UG,2,Male,22,12000,6810,5190,Pending
GTC1987,Student_1987,BSc,UG,3,Male,20,12000,12000,0,Paid
GTC1988,Student_1988,BSc,UG,3,Female,22,12000,12000,0,Paid
GTC1989,Student_1989,BSc,UG,1,Male,19,12000,12000,0,Paid
GTC1990,Student_1990,BSc,UG,1,Male,19,12000,12000,0,Paid
GTC1991,Student_1991,BSc,UG,3,Female,21,12000,12000,0,Paid
GTC1992,Student_1992,BSc,UG,2,Male,22,12000,12000,0,Paid
GTC1993,Student_1993,BSc,UG,2,Male,18,12000,12000,0,Paid
GTC1994,Student_1994,BSc,UG,1,Female,19,12000,10092,1908,Pending
GTC1995,Student_1995,BSc,UG,1,Male,19,12000,12000,0,Paid
GTC1996,Student_1996,BSc,UG,3,Female,19,12000,4583,7417,Pending
GTC1997,Student_1997,BSc,UG,3,Female,20,12000,3502,8498,Pending
GTC1998,Student_1998,BSc,UG,2,Male,18,12000,12000,0,Paid
GTC1999,Student_1999,BSc,UG,3,Female,20,12000,12000,0,Paid
GTC2000,Student_2000,BSc,UG,1,Male,20,12000,12000,0,Paid
GTC2001,Student_2001,BSc,UG,2,Male,18,12000,4525,7475,Pending
GTC2002,Student_2002,BSc,UG,2,Male,22,12000,10617,1383,Pending
GTC2003,Student_2003,BSc,UG,2,Male,19,12000,12000,0,Paid
GTC2004,Student_2004,BSc,UG,1,Female,18,12000,12000,0,Paid
GTC2005,Student_2005,BSc,UG,3,Male,18,12000,12000,0,Paid
GTC2006,Student_2006,BSc,UG,2,Female,19,12000,12000,0,Paid
GTC2007,Student_2007,BSc,UG,3,Female,21,12000,12000,0,Paid
GTC2008,Student_2008,BSc,UG,3,Female,22,12000,12000,0,Paid
GTC2009,Student_2009,BSc,UG,2,Male,20,12000,12000,0,Paid
GTC2010,Student_2010,BSc,UG,1,Male,19,12000,12000,0,Paid
GTC2011,Student_2011,BSc,UG,1,Male,21,12000,12000,0,Paid
GTC2012,Student_2012,BSc,UG,3,Male,19,12000,8476,3524,Pending
GTC2013,Student_2013,BSc,UG,3,Female,18,12000,12000,0,Paid
GTC2014,Student_2014,BSc,UG,3,Female,21,12000,12000,0,Paid
GTC2015,Student_2015,BSc,UG,1,Male,21,12000,12000,0,Paid
GTC2016,Student_2016,BSc,UG,3,Male,19,12000,12000,0,Paid
GTC2017,Student_2017,BSc,UG,1,Female,22,12000,12000,0,Paid
GTC2018,Student_2018,BSc,UG,1,Female,22,12000,7225,4775,Pending
GTC2019,Student_2019,BSc,UG,3,Female,19,12000,7918,4082,Pending
GTC2020,Student_2020,BSc,UG,2,Female,21,12000,6178,5822,Pending
GTC2021,Student_2021,BSc,UG,1,Female,19,12000,6397,5603,Pending
GTC2022,Student_2022,BSc,UG,3,Male,18,12000,5097,6903,Pending
GTC2023,Student_2023,BSc,UG,2,Female,21,12000,12000,0,Paid
GTC2024,Student_2024,BSc,UG,2,Female,19,12000,12000,0,Paid
GTC2025,Student_2025,BSc,UG,1,Female,21,12000,12000,0,Paid
GTC2026,Student_2026,BSc,UG,2,Female,22,12000,12000,0,Paid
GTC2027,Student_2027,BSc,UG,3,Male,21,12000,12000,0,Paid
GTC2028,Student_2028,BSc,UG,3,Female,21,12000,12000,0,Paid
GTC2029,Student_2029,BSc,UG,3,Male,19,12000,3791,8209,Pending
GTC2030,Student_2030,BSc,UG,2,Male,19,12000,12000,0,Paid
GTC2031,Student_2031,BSc,UG,3,Male,18,12000,12000,0,Paid
GTC2032,Student_2032,BSc,UG,1,Female,18,12000,12000,0,Paid
GTC2033,Student_2033,BSc,UG,2,Male,20,12000,12000,0,Paid
GTC2034,Student_2034,BSc,UG,3,Male,19,12000,12000,0,Paid
GTC2035,Student_2035,BSc,UG,1,Male,19,12000,12000,0,Paid
GTC2036,Student_2036,BSc,UG,1,Male,20,12000,3285,8715,Pending
GTC2037,Student_2037,BSc,UG,1,Female,19,12000,10226,1774,Pending
GTC2038,Student_2038,BSc,UG,3,Female,18,12000,12000,0,Paid
GTC2039,Student_2039,BSc,UG,2,Male,22,12000,12000,0,Paid
GTC2040,Student_2040,BSc,UG,3,Female,22,12000,12000,0,Paid
GTC2041,Student_2041,BSc,UG,3,Female,19,12000,3890,8110,Pending
GTC2042,Student_2042,BSc,UG,3,Male,21,12000,12000,0,Paid
GTC2043,Student_2043,BSc,UG,3,Male,22,12000,9131,2869,Pending
GTC2044,Student_2044,BSc,UG,3,Female,19,12000,12000,0,Paid
GTC2045,Student_2045,BSc,UG,1,Male,21,12000,4722,7278,Pending
GTC2046,Student_2046,BSc,UG,2,Female,22,12000,12000,0,Paid
GTC2047,Student_2047,BSc,UG,1,Male,19,12000,12000,0,Paid
GTC2048,Student_2048,BSc,UG,2,Male,22,12000,12000,0,Paid
GTC2049,Student_2049,BSc,UG,3,Female,21,12000,7851,4149,Pending
GTC2050,Student_2050,BSc,UG,3,Female,20,12000,4702,7298,Pending
GTC2051,Student_2051,BSc,UG,1,Male,22,12000,12000,0,Paid
GTC2052,Student_2052,BSc,UG,1,Male,20,12000,3798,8202,Pending
GTC2053,Student_2053,BSc,UG,1,Female,20,12000,12000,0,Paid
GTC2054,Student_2054,BSc,UG,1,Male,18,12000,12000,0,Paid
GTC2055,Student_2055,BSc,UG,3,Male,22,12000,12000,0,Paid
GTC2056,Student_2056,BSc,UG,2,Female,19,12000,12000,0,Paid
GTC2057,Student_2057,BSc,UG,1,Male,19,12000,12000,0,Paid
GTC2058,Student_2058,BSc,UG,2,Male,21,12000,12000,0,Paid
GTC2059,Student_2059,BSc,UG,2,Male,18,12000,12000,0,Paid
GTC2060,Student_2060,BSc,UG,1,Female,19,12000,9668,2332,Pending
GTC2061,Student_2061,BSc,UG,3,Female,19,12000,12000,0,Paid
GTC2062,Student_2062,BSc,UG,3,Female,21,12000,12000,0,Paid
GTC2063,Student_2063,BSc,UG,1,Male,21,12000,12000,0,Paid
