student_id,total_days,days_present,overall_attendance_pct,attendance_category
GTC3174,233,167,71.67,Low (<75%)
GTC3175,233,176,75.54,Good (75%+)
GTC3176,233,174,74.68,Low (<75%)
GTC3177,233,170,72.96,Low (<75%)
GTC3178,233,175,75.11,Good (75%+)
GTC3179,233,186,79.83,Good (75%+)
GTC3180,233,171,73.39,Low (<75%)
GTC3181,233,173,74.25,Low (<75%)
GTC3182,233,174,74.68,Low (<75%)
GTC3183,233,178,76.39,Good (75%+)
GTC3184,233,169,72.53,Low (<75%)
GTC3185,233,176,75.54,Good (75%+)
GTC3186,233,169,72.53,Low (<75%)
GTC3187,233,152,65.24,Low (<75%)
GTC3188,233,183,78.54,Good (75%+)
GTC3189,233,179,76.82,Good (75%+)
GTC3190,233,168,72.1,Low (<75%)
GTC3191,233,182,78.11,Good (75%+)
GTC3192,233,176,75.54,Good (75%+)
GTC3193,233,185,79.4,Good (75%+)
GTC3194,233,169,72.53,Low (<75%)
GTC3195,233,178,76.39,Good (75%+)
GTC3196,233,171,73.39,Low (<75%)
GTC3197,233,183,78.54,Good (75%+)
GTC3198,233,171,73.39,Low (<75%)
GTC3199,233,190,81.55,Good (75%+)
GTC3200,233,176,75.54,Good (75%+)
GTC3201,233,165,70.82,Low (<75%)
GTC3202,233,169,72.53,Low (<75%)
GTC3203,233,160,68.67,Low (<75%)
GTC3204,233,177,75.97,Good (75%+)
GTC3205,233,181,77.68,Good (75%+)
GTC3206,233,165,70.82,Low (<75%)
GTC3207,233,169,72.53,Low (<75%)
GTC3208,233,176,75.54,Good (75%+)
GTC3209,233,168,72.1,Low (<75%)
GTC3210,233,186,79.83,Good (75%+)
GTC3211,233,187,80.26,Good (75%+)
GTC3212,233,158,67.81,Low (<75%)
GTC3213,233,172,73.82,Low (<75%)
GTC3214,233,165,70.82,Low (<75%)
GTC3215,233,178,76.39,Good (75%+)
GTC3216,233,173,74.25,Low (<75%)
GTC3217,233,169,72.53,Low (<75%)
GTC3218,233,174,74.68,Low (<75%)
GTC3219,233,181,77.68,Good (75%+)
GTC3220,233,171,73.39,Low (<75%)
GTC3221,233,168,72.1,Low (<75%)
GTC3222,233,166,71.24,Low (<75%)
GTC3223,233,186,79.83,Good (75%+)
GTC3224,233,178,76.39,Good (75%+)
GTC3225,233,172,73.82,Low (<75%)
GTC3226,233,168,72.1,Low (<75%)
GTC3227,233,169,72.53,Low (<75%)
GTC3228,233,188,80.69,Good (75%+)
GTC3229,233,175,75.11,Good (75%+)
GTC3230,233,182,78.11,Good (75%+)
GTC3231,233,177,75.97,Good (75%+)
GTC3232,233,165,70.82,Low (<75%)
GTC3233,233,184,78.97,Good (75%+)
GTC3234,233,180,77.25,Good (75%+)
GTC3235,233,158,67.81,Low (<75%)
GTC3236,233,174,74.68,Low (<75%)
GTC3237,233,163,69.96,Low (<75%)
GTC3238,233,174,74.68,Low (<75%)
GTC3239,233,175,75.11,Good (75%+)
GTC3240,233,172,73.82,Low (<75%)
GTC3241,233,178,76.39,Good (75%+)
GTC3242,233,168,72.1,Low (<75%)
GTC3243,233,178,76.39,Good (75%+)
GTC3244,233,171,73.39,Low (<75%)
GTC3245,233,176,75.54,Good (75%+)
GTC3246,233,172,73.82,Low (<75%)
GTC3247,233,180,77.25,Good (75%+)
GTC3248,233,186,79.83,Good (75%+)
GTC3249,233,179,76.82,Good (75%+)
GTC3250,233,164,70.39,Low (<75%)
GTC3251,233,175,75.11,Good (75%+)
GTC3252,233,162,69.53,Low (<75%)
GTC3253,233,171,73.39,Low (<75%)
GTC3254,233,154,66.09,Low (<75%)
GTC3255,233,172,73.82,Low (<75%)
GTC3256,233,175,75.11,Good (75%+)
GTC3257,233,166,71.24,Low (<75%)
GTC3258,233,179,76.82,Good (75%+)
GTC3259,233,162,69.53,Low (<75%)
GTC3260,233,183,78.54,Good (75%+)
GTC3261,233,182,78.11,Good (75%+)
GTC3262,233,176,75.54,Good (75%+)
GTC3263,233,177,75.97,Good (75%+)
GTC3264,233,168,72.1,Low (<75%)
GTC3265,233,182,78.11,Good (75%+)
GTC3266,233,178,76.39,Good (75%+)
GTC3267,233,175,75.11,Good (75%+)
GTC3268,233,167,71.67,Low (<75%)
GTC3269,233,157,67.38,Low (<75%)
GTC3270,233,175,75.11,Good (75%+)
GTC3271,233,175,75.11,Good (75%+)
GTC3272,233,166,71.24,Low (<75%)
GTC3273,233,186,79.83,Good (75%+)
GTC3274,233,185,79.4,Good (75%+)
GTC3275,233,170,72.96,Low (<75%)
GTC3276,233,178,76.39,Good (75%+)
GTC3277,233,178,76.39,Good (75%+)
GTC3278,233,172,73.82,Low (<75%)
GTC3279,233,182,78.11,Good (75%+)
GTC3280,233,182,78.11,Good (75%+)
GTC3281,233,161,69.1,Low (<75%)
GTC3282,233,170,72.96,Low (<75%)
GTC3283,233,180,77.25,Good (75%+)
GTC3284,233,165,70.82,Low (<75%)
GTC3285,233,168,72.1,Low (<75%)
GTC3286,233,161,69.1,Low (<75%)
GTC3287,233,158,67.81,Low (<75%)
GTC3288,233,177,75.97,Good (75%+)
GTC3289,233,175,75.11,Good (75%+)
GTC3290,233,166,71.24,Low (<75%)
GTC3291,233,171,73.39,Low (<75%)
GTC3292,233,176,75.54,Good (75%+)
GTC3293,233,172,73.82,Low (<75%)
GTC3294,233,175,75.11,Good (75%+)
GTC3295,233,178,76.39,Good (75%+)
GTC3296,233,184,78.97,Good (75%+)
GTC3297,233,181,77.68,Good (75%+)
GTC3298,233,170,72.96,Low (<75%)
GTC3299,233,180,77.25,Good (75%+)
GTC3300,233,165,70.82,Low (<75%)
GTC3301,233,174,74.68,Low (<75%)
GTC3302,233,164,70.39,Low (<75%)
GTC3303,233,162,69.53,Low (<75%)
GTC3304,233,175,75.11,Good (75%+)
GTC3305,233,155,66.52,Low (<75%)
GTC3306,233,171,73.39,Low (<75%)
GTC3307,233,174,74.68,Low (<75%)
GTC3308,233,178,76.39,Good (75%+)
GTC3309,233,171,73.39,Low (<75%)
GTC3310,233,188,80.69,Good (75%+)
GTC3311,233,174,74.68,Low (<75%)
GTC3312,233,169,72.53,Low (<75%)
GTC3313,233,173,74.25,Low (<75%)
GTC3314,233,166,71.24,Low (<75%)
GTC3315,233,182,78.11,Good (75%+)
GTC3316,233,172,73.82,Low (<75%)
GTC3317,233,171,73.39,Low (<75%)
GTC3318,233,181,77.68,Good (75%+)
GTC3319,233,184,78.97,Good (75%+)
GTC3320,233,162,69.53,Low (<75%)
GTC3321,233,161,69.1,Low (<75%)
GTC3322,233,176,75.54,Good (75%+)
GTC3323,233,185,79.4,Good (75%+)
GTC3324,233,178,76.39,Good (75%+)
GTC3325,233,163,69.96,Low (<75%)
GTC3326,233,174,74.68,Low (<75%)
GTC3327,233,179,76.82,Good (75%+)
GTC3328,233,179,76.82,Good (75%+)
GTC3329,233,177,75.97,Good (75%+)
GTC3330,233,164,70.39,Low (<75%)
GTC3331,233,171,73.39,Low (<75%)
GTC3332,233,192,82.4,Good (75%+)
GTC3333,233,181,77.68,Good (75%+)
GTC3334,233,171,73.39,Low (<75%)
GTC3335,233,180,77.25,Good (75%+)
GTC3336,233,172,73.82,Low (<75%)
GTC3337,233,174,74.68,Low (<75%)
GTC3338,233,168,72.1,Low (<75%)
GTC3339,233,179,76.82,Good (75%+)
GTC3340,233,181,77.68,Good (75%+)
GTC3341,233,173,74.25,Low (<75%)
GTC3342,233,170,72.96,Low (<75%)
GTC3343,233,163,69.96,Low (<75%)
GTC3344,233,168,72.1,Low (<75%)
GTC3345,233,163,69.96,Low (<75%)
GTC3346,233,196,84.12,Good (75%+)
GTC3347,233,173,74.25,Low (<75%)
GTC3348,233,177,75.97,Good (75%+)
GTC3349,233,182,78.11,Good (75%+)
GTC3350,233,168,72.1,Low (<75%)
GTC3351,233,184,78.97,Good (75%+)
GTC3352,233,173,74.25,Low (<75%)
GTC3353,233,175,75.11,Good (75%+)
GTC3354,233,174,74.68,Low (<75%)
GTC3355,233,174,74.68,Low (<75%)
GTC3356,233,187,80.26,Good (75%+)
GTC3357,233,166,71.24,Low (<75%)
GTC3358,233,171,73.39,Low (<75%)
GTC3359,233,162,69.53,Low (<75%)
GTC3360,233,190,81.55,Good (75%+)
GTC3361,233,160,68.67,Low (<75%)
GTC3362,233,164,70.39,Low (<75%)
GTC3363,233,178,76.39,Good (75%+)
GTC3364,233,189,81.12,Good (75%+)
GTC3365,233,168,72.1,Low (<75%)
GTC3366,233,188,80.69,Good (75%+)
GTC3367,233,161,69.1,Low (<75%)
GTC3368,233,190,81.55,Good (75%+)
GTC3369,233,182,78.11,Good (75%+)
GTC3370,233,174,74.68,Low (<75%)
GTC3371,233,167,71.67,Low (<75%)
GTC3372,233,177,75.97,Good (75%+)
GTC3373,233,176,75.54,Good (75%+)
GTC3374,233,180,77.25,Good (75%+)
GTC3375,233,173,74.25,Low (<75%)
GTC3376,233,171,73.39,Low (<75%)
GTC3377,233,193,82.83,Good (75%+)
GTC3378,233,147,63.09,Low (<75%)
GTC3379,233,150,64.38,Low (<75%)
GTC3380,233,173,74.25,Low (<75%)
GTC3381,233,178,76.39,Good (75%+)
GTC3382,233,171,73.39,Low (<75%)
GTC3383,233,171,73.39,Low (<75%)
GTC3384,233,184,78.97,Good (75%+)
GTC3385,233,188,80.69,Good (75%+)
GTC3386,233,182,78.11,Good (75%+)
GTC3387,233,173,74.25,Low (<75%)
GTC3388,233,172,73.82,Low (<75%)
GTC3389,233,171,73.39,Low (<75%)
GTC3390,233,172,73.82,Low (<75%)
GTC3391,233,179,76.82,Good (75%+)
GTC3392,233,180,77.25,Good (75%+)
GTC3393,233,178,76.39,Good (75%+)
GTC3394,233,185,79.4,Good (75%+)
GTC3395,233,181,77.68,Good (75%+)
GTC3396,233,183,78.54,Good (75%+)
GTC3397,233,175,75.11,Good (75%+)
GTC3398,233,185,79.4,Good (75%+)
GTC3399,233,154,66.09,Low (<75%)
GTC3400,233,178,76.39,Good (75%+)
GTC3401,233,173,74.25,Low (<75%)
GTC3402,233,181,77.68,Good (75%+)
GTC3403,233,161,69.1,Low (<75%)
GTC3404,233,175,75.11,Good (75%+)
GTC3405,233,176,75.54,Good (75%+)
GTC3406,233,179,76.82,Good (75%+)
GTC3407,233,190,81.55,Good (75%+)
GTC3408,233,178,76.39,Good (75%+)
GTC3409,233,183,78.54,Good (75%+)
GTC3410,233,168,72.1,Low (<75%)
GTC3411,233,175,75.11,Good (75%+)
GTC3412,233,188,80.69,Good (75%+)
GTC3413,233,174,74.68,Low (<75%)
GTC3414,233,174,74.68,Low (<75%)
GTC3415,233,169,72.53,Low (<75%)
GTC3416,233,170,72.96,Low (<75%)
GTC3417,233,168,72.1,Low (<75%)
GTC3418,233,167,71.67,Low (<75%)
GTC3419,233,180,77.25,Good (75%+)
GTC3420,233,185,79.4,Good (75%+)
GTC3421,233,167,71.67,Low (<75%)
GTC3422,233,162,69.53,Low (<75%)
GTC3423,233,170,72.96,Low (<75%)
GTC3424,233,173,74.25,Low (<75%)
GTC3425,233,166,71.24,Low (<75%)
GTC3426,233,186,79.83,Good (75%+)
GTC3427,233,164,70.39,Low (<75%)
GTC3428,233,170,72.96,Low (<75%)
GTC3429,233,172,73.82,Low (<75%)
GTC3430,233,159,68.24,Low (<75%)
GTC3431,233,154,66.09,Low (<75%)
GTC3432,233,182,78.11,Good (75%+)
GTC3433,233,176,75.54,Good (75%+)
GTC3434,233,180,77.25,Good (75%+)
GTC3435,233,184,78.97,Good (75%+)
GTC3436,233,175,75.11,Good (75%+)
GTC3437,233,173,74.25,Low (<75%)
GTC3438,233,180,77.25,Good (75%+)
GTC3439,233,170,72.96,Low (<75%)
GTC3440,233,162,69.53,Low (<75%)
GTC3441,233,165,70.82,Low (<75%)
GTC3442,233,174,74.68,Low (<75%)
GTC3443,233,167,71.67,Low (<75%)
GTC3444,233,189,81.12,Good (75%+)
GTC3445,233,182,78.11,Good (75%+)
GTC3446,233,173,74.25,Low (<75%)
GTC3447,233,194,83.26,Good (75%+)
GTC3448,233,163,69.96,Low (<75%)
GTC3449,233,165,70.82,Low (<75%)
GTC3450,233,184,78.97,Good (75%+)
GTC3451,233,168,72.1,Low (<75%)
GTC3452,233,164,70.39,Low (<75%)
GTC3453,233,172,73.82,Low (<75%)
GTC3454,233,189,81.12,Good (75%+)
GTC3455,233,186,79.83,Good (75%+)
GTC3456,233,155,66.52,Low (<75%)
GTC3457,233,175,75.11,Good (75%+)
GTC3458,233,182,78.11,Good (75%+)
GTC3459,233,186,79.83,Good (75%+)
GTC3460,233,165,70.82,Low (<75%)
GTC3461,233,169,72.53,Low (<75%)
GTC3462,233,185,79.4,Good (75%+)
GTC3463,233,167,71.67,Low (<75%)
GTC3464,233,173,74.25,Low (<75%)
GTC3465,233,180,77.25,Good (75%+)
GTC3466,233,168,72.1,Low (<75%)
GTC3467,233,173,74.25,Low (<75%)
GTC3468,233,169,72.53,Low (<75%)
GTC3469,233,180,77.25,Good (75%+)
GTC3470,233,178,76.39,Good (75%+)
GTC3471,233,163,69.96,Low (<75%)
GTC3472,233,196,84.12,Good (75%+)
GTC3473,233,187,80.26,Good (75%+)
GTC3474,233,163,69.96,Low (<75%)
GTC3475,233,170,72.96,Low (<75%)
GTC3476,233,178,76.39,Good (75%+)
GTC3477,233,171,73.39,Low (<75%)
GTC3478,233,162,69.53,Low (<75%)
GTC3479,233,179,76.82,Good (75%+)
GTC3480,233,168,72.1,Low (<75%)
GTC3481,233,177,75.97,Good (75%+)
GTC3482,233,174,74.68,Low (<75%)
GTC3483,233,174,74.68,Low (<75%)
GTC3484,233,175,75.11,Good (75%+)
GTC3485,233,188,80.69,Good (75%+)
GTC3486,233,178,76.39,Good (75%+)
GTC3487,233,171,73.39,Low (<75%)
GTC3488,233,167,71.67,Low (<75%)
GTC3489,233,180,77.25,Good (75%+)
GTC3490,233,185,79.4,Good (75%+)
GTC3491,233,172,73.82,Low (<75%)
GTC3492,233,188,80.69,Good (75%+)
GTC3493,233,193,82.83,Good (75%+)
GTC3494,233,182,78.11,Good (75%+)
GTC3495,233,176,75.54,Good (75%+)
GTC3496,233,168,72.1,Low (<75%)
GTC3497,233,174,74.68,Low (<75%)
GTC3498,233,172,73.82,Low (<75%)
GTC3499,233,157,67.38,Low (<75%)
GTC3500,233,171,73.39,Low (<75%)
GTC3501,233,188,80.69,Good (75%+)
GTC3502,233,179,76.82,Good (75%+)
GTC3503,233,163,69.96,Low (<75%)
GTC3504,233,156,66.95,Low (<75%)
GTC3505,233,192,82.4,Good (75%+)
GTC3506,233,175,75.11,Good (75%+)
GTC3507,233,170,72.96,Low (<75%)
GTC3508,233,171,73.39,Low (<75%)
GTC3509,233,193,82.83,Good (75%+)
GTC3510,233,185,79.4,Good (75%+)
GTC3511,233,162,69.53,Low (<75%)
GTC3512,233,179,76.82,Good (75%+)
GTC3513,233,181,77.68,Good (75%+)
GTC3514,233,190,81.55,Good (75%+)
GTC3515,233,148,63.52,Low (<75%)
GTC3516,233,180,77.25,Good (75%+)
GTC3517,233,181,77.68,Good (75%+)
GTC3518,233,176,75.54,Good (75%+)
GTC3519,233,180,77.25,Good (75%+)
GTC3520,233,167,71.67,Low (<75%)
GTC3521,233,181,77.68,Good (75%+)
GTC3522,233,168,72.1,Low (<75%)
GTC3523,233,186,79.83,Good (75%+)
GTC3524,233,174,74.68,Low (<75%)
GTC3525,233,179,76.82,Good (75%+)
GTC3526,233,180,77.25,Good (75%+)
GTC3527,233,173,74.25,Low (<75%)
GTC3528,233,176,75.54,Good (75%+)
GTC3529,233,157,67.38,Low (<75%)
GTC3530,233,149,63.95,Low (<75%)
GTC3531,233,164,70.39,Low (<75%)
GTC3532,233,180,77.25,Good (75%+)
GTC3533,233,178,76.39,Good (75%+)
GTC3534,233,187,80.26,Good (75%+)
GTC3535,233,167,71.67,Low (<75%)
GTC3536,233,181,77.68,Good (75%+)
GTC3537,233,177,75.97,Good (75%+)
GTC3538,233,163,69.96,Low (<75%)
GTC3539,233,170,72.96,Low (<75%)
GTC3540,233,185,79.4,Good (75%+)
GTC3541,233,171,73.39,Low (<75%)
GTC3542,233,167,71.67,Low (<75%)
GTC3543,233,186,79.83,Good (75%+)
GTC3544,233,170,72.96,Low (<75%)
GTC3545,233,183,78.54,Good (75%+)
GTC3546,233,175,75.11,Good (75%+)
GTC3547,233,185,79.4,Good (75%+)
GTC3548,233,168,72.1,Low (<75%)
GTC3549,233,172,73.82,Low (<75%)
GTC3550,233,182,78.11,Good (75%+)
GTC3551,233,174,74.68,Low (<75%)
GTC3552,233,172,73.82,Low (<75%)
GTC3553,233,176,75.54,Good (75%+)
GTC3554,233,175,75.11,Good (75%+)
GTC3555,233,187,80.26,Good (75%+)
GTC3556,233,177,75.97,Good (75%+)
GTC3557,233,184,78.97,Good (75%+)
GTC3558,233,169,72.53,Low (<75%)
GTC3559,233,164,70.39,Low (<75%)
GTC3560,233,180,77.25,Good (75%+)
GTC3561,233,165,70.82,Low (<75%)
GTC3562,233,171,73.39,Low (<75%)
GTC3563,233,179,76.82,Good (75%+)
GTC3564,233,185,79.4,Good (75%+)
GTC3565,233,175,75.11,Good (75%+)
GTC3566,233,165,70.82,Low (<75%)
GTC3567,233,179,76.82,Good (75%+)
GTC3568,233,170,72.96,Low (<75%)
GTC3569,233,166,71.24,Low (<75%)
GTC3570,233,177,75.97,Good (75%+)
GTC3571,233,177,75.97,Good (75%+)
GTC3572,233,162,69.53,Low (<75%)
GTC3573,233,168,72.1,Low (<75%)
GTC3574,233,180,77.25,Good (75%+)
GTC3575,233,161,69.1,Low (<75%)
GTC3576,233,190,81.55,Good (75%+)
GTC3577,233,169,72.53,Low (<75%)
GTC3578,233,170,72.96,Low (<75%)
GTC3579,233,168,72.1,Low (<75%)
GTC3580,233,179,76.82,Good (75%+)
GTC3581,233,176,75.54,Good (75%+)
GTC3582,233,183,78.54,Good (75%+)
GTC3583,233,181,77.68,Good (75%+)
GTC3584,233,182,78.11,Good (75%+)
GTC3585,233,170,72.96,Low (<75%)
GTC3586,233,173,74.25,Low (<75%)
GTC3587,233,169,72.53,Low (<75%)
GTC3588,233,188,80.69,Good (75%+)
GTC3589,233,168,72.1,Low (<75%)
GTC3590,233,188,80.69,Good (75%+)
GTC3591,233,177,75.97,Good (75%+)
GTC3592,233,184,78.97,Good (75%+)
GTC3593,233,182,78.11,Good (75%+)
GTC3594,233,168,72.1,Low (<75%)
GTC3595,233,188,80.69,Good (75%+)
GTC3596,233,170,72.96,Low (<75%)
GTC3597,233,172,73.82,Low (<75%)
GTC3598,233,173,74.25,Low (<75%)
GTC3599,233,201,86.27,Good (75%+)
GTC3600,233,168,72.1,Low (<75%)
GTC3601,233,170,72.96,Low (<75%)
GTC3602,233,170,72.96,Low (<75%)
GTC3603,233,165,70.82,Low (<75%)
GTC3604,233,188,80.69,Good (75%+)
GTC3605,233,158,67.81,Low (<75%)
GTC3606,233,164,70.39,Low (<75%)
GTC3607,233,175,75.11,Good (75%+)
GTC3608,233,171,73.39,Low (<75%)
GTC3609,233,175,75.11,Good (75%+)
GTC3610,233,171,73.39,Low (<75%)
GTC3611,233,160,68.67,Low (<75%)
GTC3612,233,163,69.96,Low (<75%)
GTC3613,233,183,78.54,Good (75%+)
GTC3614,233,173,74.25,Low (<75%)
GTC3615,233,187,80.26,Good (75%+)
GTC3616,233,180,77.25,Good (75%+)
GTC3617,233,178,76.39,Good (75%+)
GTC3618,233,185,79.4,Good (75%+)
GTC3619,233,185,79.4,Good (75%+)
GTC3620,233,164,70.39,Low (<75%)
GTC3621,233,179,76.82,Good (75%+)
GTC3622,233,170,72.96,Low (<75%)
GTC3623,233,180,77.25,Good (75%+)
GTC3624,233,178,76.39,Good (75%+)
GTC3625,233,177,75.97,Good (75%+)
GTC3626,233,185,79.4,Good (75%+)
GTC3627,233,192,82.4,Good (75%+)
GTC3628,233,168,72.1,Low (<75%)
GTC3629,233,175,75.11,Good (75%+)
GTC3630,233,181,77.68,Good (75%+)
GTC3631,233,181,77.68,Good (75%+)
GTC3632,233,169,72.53,Low (<75%)
GTC3633,233,167,71.67,Low (<75%)
GTC3634,233,173,74.25,Low (<75%)
GTC3635,233,186,79.83,Good (75%+)
GTC3636,233,187,80.26,Good (75%+)
GTC3637,233,183,78.54,Good (75%+)
GTC3638,233,173,74.25,Low (<75%)
GTC3639,233,194,83.26,Good (75%+)
GTC3640,233,190,81.55,Good (75%+)
GTC3641,233,167,71.67,Low (<75%)
GTC3642,233,167,71.67,Low (<75%)
GTC3643,233,155,66.52,Low (<75%)
GTC3644,233,168,72.1,Low (<75%)
GTC3645,233,179,76.82,Good (75%+)
GTC3646,233,180,77.25,Good (75%+)
GTC3647,233,180,77.25,Good (75%+)
GTC3648,233,160,68.67,Low (<75%)
GTC3649,233,170,72.96,Low (<75%)
GTC3650,233,195,83.69,Good (75%+)
GTC3651,233,173,74.25,Low (<75%)
GTC3652,233,187,80.26,Good (75%+)
GTC3653,233,168,72.1,Low (<75%)
GTC3654,233,169,72.53,Low (<75%)
GTC3655,233,188,80.69,Good (75%+)
GTC3656,233,172,73.82,Low (<75%)
GTC3657,233,164,70.39,Low (<75%)
GTC3658,233,176,75.54,Good (75%+)
GTC3659,233,156,66.95,Low (<75%)
GTC3660,233,172,73.82,Low (<75%)
GTC3661,233,175,75.11,Good (75%+)
GTC3662,233,178,76.39,Good (75%+)
GTC3663,233,169,72.53,Low (<75%)
GTC3664,233,185,79.4,Good (75%+)
GTC3665,233,178,76.39,Good (75%+)
GTC3666,233,169,72.53,Low (<75%)
GTC3667,233,173,74.25,Low (<75%)
GTC3668,233,173,74.25,Low (<75%)
GTC3669,233,168,72.1,Low (<75%)
GTC3670,233,189,81.12,Good (75%+)
GTC3671,233,176,75.54,Good (75%+)
GTC3672,233,151,64.81,Low (<75%)
GTC3673,233,160,68.67,Low (<75%)
GTC3674,233,177,75.97,Good (75%+)
GTC3675,233,161,69.1,Low (<75%)
GTC3676,233,171,73.39,Low (<75%)
GTC3677,233,174,74.68,Low (<75%)
GTC3678,233,187,80.26,Good (75%+)
GTC3679,233,172,73.82,Low (<75%)
GTC3680,233,183,78.54,Good (75%+)
GTC3681,233,179,76.82,Good (75%+)
GTC3682,233,161,69.1,Low (<75%)
GTC3683,233,156,66.95,Low (<75%)
GTC3684,233,177,75.97,Good (75%+)
GTC3685,233,156,66.95,Low (<75%)
GTC3686,233,175,75.11,Good (75%+)
GTC3687,233,180,77.25,Good (75%+)
GTC3688,233,179,76.82,Good (75%+)
GTC3689,233,168,72.1,Low (<75%)
GTC3690,233,185,79.4,Good (75%+)
GTC3691,233,175,75.11,Good (75%+)
GTC3692,233,165,70.82,Low (<75%)
GTC3693,233,179,76.82,Good (75%+)
GTC3694,233,161,69.1,Low (<75%)
GTC3695,233,169,72.53,Low (<75%)
GTC3696,233,185,79.4,Good (75%+)
GTC3697,233,169,72.53,Low (<75%)
GTC3698,233,179,76.82,Good (75%+)
GTC3699,233,187,80.26,Good (75%+)
GTC3700,233,166,71.24,Low (<75%)
GTC3701,233,171,73.39,Low (<75%)
GTC3702,233,171,73.39,Low (<75%)
GTC3703,233,159,68.24,Low (<75%)
GTC3704,233,191,81.97,Good (75%+)
GTC3705,233,172,73.82,Low (<75%)
GTC3706,233,176,75.54,Good (75%+)
GTC3707,233,172,73.82,Low (<75%)
GTC3708,233,181,77.68,Good (75%+)
GTC3709,233,182,78.11,Good (75%+)
GTC3710,233,178,76.39,Good (75%+)
GTC3711,233,171,73.39,Low (<75%)
GTC3712,233,192,82.4,Good (75%+)
GTC3713,233,175,75.11,Good (75%+)
GTC3714,233,187,80.26,Good (75%+)
GTC3715,233,170,72.96,Low (<75%)
GTC3716,233,177,75.97,Good (75%+)
GTC3717,233,175,75.11,Good (75%+)
GTC3718,233,167,71.67,Low (<75%)
GTC3719,233,180,77.25,Good (75%+)
GTC3720,233,183,78.54,Good (75%+)
GTC3721,233,159,68.24,Low (<75%)
GTC3722,233,172,73.82,Low (<75%)
GTC3723,233,175,75.11,Good (75%+)
GTC3724,233,179,76.82,Good (75%+)
GTC3725,233,163,69.96,Low (<75%)
GTC3726,233,177,75.97,Good (75%+)
GTC3727,233,184,78.97,Good (75%+)
GTC3728,233,172,73.82,Low (<75%)
GTC3729,233,162,69.53,Low (<75%)
GTC3730,233,192,82.4,Good (75%+)
GTC3731,233,178,76.39,Good (75%+)
GTC3732,233,181,77.68,Good (75%+)
GTC3733,233,158,67.81,Low (<75%)
GTC3734,233,169,72.53,Low (<75%)
GTC3735,233,175,75.11,Good (75%+)
GTC3736,233,180,77.25,Good (75%+)
GTC3737,233,172,73.82,Low (<75%)
GTC3738,233,181,77.68,Good (75%+)
GTC3739,233,185,79.4,Good (75%+)
GTC3740,233,185,79.4,Good (75%+)
GTC3741,233,186,79.83,Good (75%+)
GTC3742,233,176,75.54,Good (75%+)
GTC3743,233,175,75.11,Good (75%+)
GTC3744,233,176,75.54,Good (75%+)
GTC3745,233,176,75.54,Good (75%+)
GTC3746,233,189,81.12,Good (75%+)
GTC3747,233,170,72.96,Low (<75%)
GTC3748,233,169,72.53,Low (<75%)
GTC3749,233,177,75.97,Good (75%+)
GTC3750,233,172,73.82,Low (<75%)
GTC3751,233,183,78.54,Good (75%+)
GTC3752,233,168,72.1,Low (<75%)
GTC3753,233,176,75.54,Good (75%+)
GTC3754,233,177,75.97,Good (75%+)
GTC3755,233,157,67.38,Low (<75%)
GTC3756,233,174,74.68,Low (<75%)
GTC3757,233,171,73.39,Low (<75%)
GTC3758,233,176,75.54,Good (75%+)
GTC3759,233,169,72.53,Low (<75%)
GTC3760,233,176,75.54,Good (75%+)
GTC3761,233,189,81.12,Good (75%+)
GTC3762,233,164,70.39,Low (<75%)
GTC3763,233,175,75.11,Good (75%+)
GTC3764,233,171,73.39,Low (<75%)
GTC3765,233,188,80.69,Good (75%+)
GTC3766,233,190,81.55,Good (75%+)
GTC3767,233,166,71.24,Low (<75%)
GTC3768,233,186,79.83,Good (75%+)
GTC3769,233,181,77.68,Good (75%+)
GTC3770,233,185,79.4,Good (75%+)
GTC3771,233,168,72.1,Low (<75%)
GTC3772,233,194,83.26,Good (75%+)
GTC3773,233,190,81.55,Good (75%+)
GTC3774,233,175,75.11,Good (75%+)
GTC3775,233,159,68.24,Low (<75%)
GTC3776,233,185,79.4,Good (75%+)
GTC3777,233,173,74.25,Low (<75%)
GTC3778,233,159,68.24,Low (<75%)
GTC3779,233,170,72.96,Low (<75%)
GTC3780,233,181,77.68,Good (75%+)
GTC3781,233,185,79.4,Good (75%+)
GTC3782,233,167,71.67,Low (<75%)
GTC3783,233,168,72.1,Low (<75%)
GTC3784,233,163,69.96,Low (<75%)
GTC3785,233,180,77.25,Good (75%+)
GTC3786,233,144,61.8,Low (<75%)
GTC3787,233,156,66.95,Low (<75%)
GTC3788,233,173,74.25,Low (<75%)
GTC3789,233,162,69.53,Low (<75%)
GTC3790,233,181,77.68,Good (75%+)
GTC3791,233,175,75.11,Good (75%+)
GTC3792,233,182,78.11,Good (75%+)
GTC3793,233,166,71.24,Low (<75%)
GTC3794,233,172,73.82,Low (<75%)
GTC3795,233,173,74.25,Low (<75%)
GTC3796,233,171,73.39,Low (<75%)
GTC3797,233,162,69.53,Low (<75%)
GTC3798,233,172,73.82,Low (<75%)
GTC3799,233,179,76.82,Good (75%+)
GTC3800,233,185,79.4,Good (75%+)
GTC3801,233,183,78.54,Good (75%+)
GTC3802,233,171,73.39,Low (<75%)
GTC3803,233,160,68.67,Low (<75%)
GTC3804,233,186,79.83,Good (75%+)
GTC3805,233,160,68.67,Low (<75%)
GTC3806,233,163,69.96,Low (<75%)
GTC3807,233,178,76.39,Good (75%+)
GTC3808,233,194,83.26,Good (75%+)
